16.06	C0152792	Chronic_Kidney_Disease	Tuberculosis of kidney, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]
95.4	C0153180	Chronic_Kidney_Disease	Syphilis of kidney
95.4	C0178089	Chronic_Kidney_Disease	Syphilis of kidney
189	C0494158	Chronic_Kidney_Disease	Malignant neoplasm of kidney, except pelvis
189	C0153617	Chronic_Kidney_Disease	Malignant neoplasm of kidney, except pelvis
189.9	C0348371	Chronic_Kidney_Disease	Malignant neoplasm of urinary organ, site unspecified
223	C0154013	Chronic_Kidney_Disease	Benign neoplasm of kidney, except pelvis
223	C0154014	Chronic_Kidney_Disease	Benign neoplasm of kidney, except pelvis
236.91	C0154115	Chronic_Kidney_Disease	Neoplasm of uncertain behavior of kidney and ureter
249.4	C2349382	Chronic_Kidney_Disease	Secondary diabetes mellitus with renal manifestations, not stated as uncontrolled, or unspecified
249.4	C2349380	Chronic_Kidney_Disease	Secondary diabetes mellitus with renal manifestations, not stated as uncontrolled, or unspecified
249.41	C2349381	Chronic_Kidney_Disease	Secondary diabetes mellitus with renal manifestations, uncontrolled
250.4	C0011881	Chronic_Kidney_Disease	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled
250.4	C0375130	Chronic_Kidney_Disease	Diabetes with renal manifestations, type II or unspecified type, not stated as uncontrolled
250.41	C0375131	Chronic_Kidney_Disease	Diabetes with renal manifestations, type I [juvenile type], not stated as uncontrolled
250.42	C0375132	Chronic_Kidney_Disease	Diabetes with renal manifestations, type II or unspecified type, uncontrolled
250.43	C0375133	Chronic_Kidney_Disease	Diabetes with renal manifestations, type I [juvenile type], uncontrolled
271.4	C0017980	Chronic_Kidney_Disease	Renal glycosuria
274.1	C0391820	Chronic_Kidney_Disease	Gouty nephropathy, unspecified
274.1	C0391820	Chronic_Kidney_Disease	Gouty nephropathy, unspecified
283.11	C0019061	Chronic_Kidney_Disease	Hemolytic-uremic syndrome
403.01	C1719461	Chronic_Kidney_Disease	Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage V or end stage renal disease
403.11	C0155598	Chronic_Kidney_Disease	Hypertensive chronic kidney disease, benign, with chronic kidney disease stage V or end stage renal disease
403.91	C0348860	Chronic_Kidney_Disease	Hypertensive chronic kidney disease, unspecified, with chronic kidney disease stage V or end stage renal disease
404.02	C1719466	Chronic_Kidney_Disease	Hypertensive heart and chronic kidney disease, malignant, without heart failure and with chronic kidney disease stage V or end stage renal disease
404.03	C1719467	Chronic_Kidney_Disease	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease
404.12	C0155610	Chronic_Kidney_Disease	Hypertensive heart and chronic kidney disease, benign, without heart failure and with chronic kidney disease stage V or end stage renal disease
404.13	C0155611	Chronic_Kidney_Disease	Hypertensive heart and chronic kidney disease, benign, with heart failure and chronic kidney disease stage V or end stage renal disease
404.92	C0348879	Chronic_Kidney_Disease	Hypertensive heart and chronic kidney disease, unspecified, without heart failure and with chronic kidney disease stage V or end stage renal disease
404.93	C0494576	Chronic_Kidney_Disease	Hypertensive heart and chronic kidney disease, unspecified, with heart failure and chronic kidney disease stage V or end stage renal disease
440.1	C0155734	Chronic_Kidney_Disease	Atherosclerosis of renal artery
442.1	C0155742	Chronic_Kidney_Disease	Aneurysm of renal artery
572.4	C0019212	Chronic_Kidney_Disease	Hepatorenal syndrome
580	C0341692	Chronic_Kidney_Disease	Acute glomerulonephritis with lesion of proliferative glomerulonephritis
580	C0156221	Chronic_Kidney_Disease	Acute glomerulonephritis with lesion of proliferative glomerulonephritis
580.4	C0156223	Chronic_Kidney_Disease	Acute glomerulonephritis with lesion of rapidly progressive glomerulonephritis
580.81	C0156225	Chronic_Kidney_Disease	Acute glomerulonephritis in diseases classified elsewhere
580.89	C0156224	Chronic_Kidney_Disease	Acute glomerulonephritis with other specified pathological lesion in kidney
580.9	C0156226	Chronic_Kidney_Disease	Acute glomerulonephritis with unspecified pathological lesion in kidney
581	C0027726	Chronic_Kidney_Disease	Nephrotic syndrome with lesion of proliferative glomerulonephritis
581	C0156227	Chronic_Kidney_Disease	Nephrotic syndrome with lesion of proliferative glomerulonephritis
581.1	C0156228	Chronic_Kidney_Disease	Nephrotic syndrome with lesion of membranous glomerulonephritis
581.2	C0156229	Chronic_Kidney_Disease	Nephrotic syndrome with lesion of membranoproliferative glomerulonephritis
581.3	C1704321	Chronic_Kidney_Disease	Nephrotic syndrome with lesion of minimal change glomerulonephritis
581.81	C0156230	Chronic_Kidney_Disease	Nephrotic syndrome in diseases classified elsewhere
581.89	C0027729	Chronic_Kidney_Disease	Nephrotic syndrome with other specified pathological lesion in kidney
581.9	C0027730	Chronic_Kidney_Disease	Nephrotic syndrome with unspecified pathological lesion in kidney
582	C0156231	Chronic_Kidney_Disease	Chronic glomerulonephritis with lesion of proliferative glomerulonephritis
582	C0152451	Chronic_Kidney_Disease	Chronic glomerulonephritis with lesion of proliferative glomerulonephritis
582.1	C0008686	Chronic_Kidney_Disease	Chronic glomerulonephritis with lesion of membranous glomerulonephritis
582.2	C0008685	Chronic_Kidney_Disease	Chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis
582.4	C0341694	Chronic_Kidney_Disease	Chronic glomerulonephritis with lesion of rapidly progressive glomerulonephritis
582.81	C0156234	Chronic_Kidney_Disease	Chronic glomerulonephritis in diseases classified elsewhere
582.89	C0156233	Chronic_Kidney_Disease	Chronic glomerulonephritis with other specified pathological lesion in kidney
582.9	C0156235	Chronic_Kidney_Disease	Chronic glomerulonephritis with unspecified pathological lesion in kidney
583	C0156236	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with lesion of proliferative glomerulonephritis
583	C0027698	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with lesion of proliferative glomerulonephritis
583.1	C0027701	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranous glomerulonephritis
583.2	C0027700	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with lesion of membranoproliferative glomerulonephritis
583.4	C0156237	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with lesion of rapidly progressive glomerulonephritis
583.6	C0156238	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with lesion of renal cortical necrosis
583.7	C0156239	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with lesion of renal medullary necrosis
583.81	C0027699	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, in diseases classified elsewhere
583.89	C0027702	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with other specified pathological lesion in kidney
583.9	C0027703	Chronic_Kidney_Disease	Nephritis and nephropathy, not specified as acute or chronic, with unspecified pathological lesion in kidney
584.5	C2712977	Chronic_Kidney_Disease	Acute kidney failure with lesion of tubular necrosis
584.6	C2712983	Chronic_Kidney_Disease	Acute kidney failure with lesion of renal cortical necrosis
584.7	C2712745	Chronic_Kidney_Disease	Acute kidney failure with lesion of renal medullary [papillary] necrosis
584.8	C2712988	Chronic_Kidney_Disease	Acute kidney failure with other specified pathological lesion in kidney
584.9	C0022660	Chronic_Kidney_Disease	Acute kidney failure, unspecified
585	C1561643	Chronic_Kidney_Disease	
585.1	C1561638	Chronic_Kidney_Disease	Chronic kidney disease, Stage I
585.2	C1561639	Chronic_Kidney_Disease	Chronic kidney disease, Stage II (mild)
585.3	C1561640	Chronic_Kidney_Disease	Chronic kidney disease, Stage III (moderate)
585.4	C1561641	Chronic_Kidney_Disease	Chronic kidney disease, Stage IV (severe)
585.5	C1561642	Chronic_Kidney_Disease	Chronic kidney disease, Stage V
585.6	C0022661	Chronic_Kidney_Disease	End stage renal disease
585.9	C1561643	Chronic_Kidney_Disease	Chronic kidney disease, unspecified
586	C0035078	Chronic_Kidney_Disease	Renal failure, unspecified
587	C0027719	Chronic_Kidney_Disease	Renal sclerosis, unspecified
588	C0341677	Chronic_Kidney_Disease	Renal osteodystrophy
588	C0035086	Chronic_Kidney_Disease	Renal osteodystrophy
588.1	C0162283	Chronic_Kidney_Disease	Nephrogenic diabetes insipidus
588.81	C0271847	Chronic_Kidney_Disease	Secondary hyperparathyroidism (of renal origin)
588.89	C0029791	Chronic_Kidney_Disease	Other specified disorders resulting from impaired renal function
588.9	C0341677	Chronic_Kidney_Disease	Unspecified disorder resulting from impaired renal function
591	C0020295	Chronic_Kidney_Disease	Hydronephrosis
753.12	C0022680	Chronic_Kidney_Disease	Polycystic kidney, unspecified type
753.13	C0085413	Chronic_Kidney_Disease	Polycystic kidney, autosomal dominant
753.14	C0085548	Chronic_Kidney_Disease	Polycystic kidney, autosomal recessive
753.15	C0266313	Chronic_Kidney_Disease	Renal dysplasia
753.16	C2939174	Chronic_Kidney_Disease	Medullary cystic kidney
753.17	C0022681	Chronic_Kidney_Disease	Medullary sponge kidney
753.19	C0431705	Chronic_Kidney_Disease	Other specified cystic kidney disease
753.2	C0431681	Chronic_Kidney_Disease	Unspecified obstructive defect of renal pelvis and ureter
753.2	C0431681	Chronic_Kidney_Disease	Unspecified obstructive defect of renal pelvis and ureter
753.21	C0375530	Chronic_Kidney_Disease	Congenital obstruction of ureteropelvic junction
753.22	C0375531	Chronic_Kidney_Disease	Congenital obstruction of ureterovesical junction
753.23	C0474873	Chronic_Kidney_Disease	Congenital ureterocele
753.29	C0478056	Chronic_Kidney_Disease	Other obstructive defects of renal pelvis and ureter
794.4	C0236151	Chronic_Kidney_Disease	Nonspecific abnormal results of function study of kidney
398.91	C0155582	Heart_failure	Rheumatic heart failure (congestive)
402.01	C1135329	Heart_failure	Malignant hypertensive heart disease with heart failure
402.11	C1135331	Heart_failure	Benign hypertensive heart disease with heart failure
402.91	C1135333	Heart_failure	Unspecified hypertensive heart disease with heart failure
404.01	C1719465	Heart_failure	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified
404.11	C0155609	Heart_failure	Hypertensive heart and chronic kidney disease, benign, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified
404.91	C0494575	Heart_failure	Hypertensive heart and chronic kidney disease, unspecified, with heart failure and with chronic kidney disease stage I through stage IV, or unspecified
404.03	C1719467	Heart_failure	Hypertensive heart and chronic kidney disease, malignant, with heart failure and with chronic kidney disease stage V or end stage renal disease
404.13	C0155611	Heart_failure	Hypertensive heart and chronic kidney disease, benign, with heart failure and chronic kidney disease stage V or end stage renal disease
404.93	C0494576	Heart_failure	Hypertensive heart and chronic kidney disease, unspecified, with heart failure and chronic kidney disease stage V or end stage renal disease
428	C0018802	Heart_failure	Congestive heart failure, unspecified
428	C0018801	Heart_failure	Congestive heart failure, unspecified
428.1	C0023212	Heart_failure	Left heart failure
428.2	C1135191	Heart_failure	Systolic heart failure, unspecified
428.2	C1135191	Heart_failure	Systolic heart failure, unspecified
428.21	C2215291	Heart_failure	Acute systolic heart failure
428.22	C1135194	Heart_failure	Chronic systolic heart failure
428.23	C2215175	Heart_failure	Acute on chronic systolic heart failure
428.3	C1135196	Heart_failure	Diastolic heart failure, unspecified
428.3	C1135196	Heart_failure	Diastolic heart failure, unspecified
428.31	C2215111	Heart_failure	Acute diastolic heart failure
428.32	C2074673	Heart_failure	Chronic diastolic heart failure
428.33	C2215174	Heart_failure	Acute on chronic diastolic heart failure
428.4	C2882273	Heart_failure	Combined systolic and diastolic heart failure, unspecified
428.4	C2882273	Heart_failure	Combined systolic and diastolic heart failure, unspecified
428.41	C2882274	Heart_failure	Acute combined systolic and diastolic heart failure
428.42	C2882275	Heart_failure	Chronic combined systolic and diastolic heart failure
428.43	C2882276	Heart_failure	Acute on chronic combined systolic and diastolic heart failure
428.9	C0018801	Heart_failure	Heart failure, unspecified
714	C0003873	Arthritis	Rheumatoid arthritis
714	C0157913	Arthritis	Rheumatoid arthritis
714.1	C0015773	Arthritis	Felty's syndrome
714.2	C0157914	Arthritis	Other rheumatoid arthritis with visceral or systemic involvement
714.3	C0837691	Arthritis	Polyarticular juvenile rheumatoid arthritis, chronic or unspecified
714.3	C0409667	Arthritis	Polyarticular juvenile rheumatoid arthritis, chronic or unspecified
714.31	C0157916	Arthritis	Polyarticular juvenile rheumatoid arthritis, acute
714.32	C0157917	Arthritis	Pauciarticular juvenile rheumatoid arthritis
714.33	C0157918	Arthritis	Monoarticular juvenile rheumatoid arthritis
715	C0157923	Arthritis	Osteoarthrosis, generalized, site unspecified
715	C0263742	Arthritis	Osteoarthrosis, generalized, site unspecified
715	C1384584	Arthritis	Osteoarthrosis, generalized, site unspecified
715.04	C0157924	Arthritis	Osteoarthrosis, generalized, hand
715.09	C1384584	Arthritis	Osteoarthrosis, generalized, multiple sites
715.1	C0157926	Arthritis	Osteoarthrosis, localized, primary, site unspecified
715.1	C0157926	Arthritis	Osteoarthrosis, localized, primary, site unspecified
715.11	C0263752	Arthritis	Osteoarthrosis, localized, primary, shoulder region
715.12	C0263753	Arthritis	Osteoarthrosis, localized, primary, upper arm
715.13	C0263754	Arthritis	Osteoarthrosis, localized, primary, forearm
715.14	C0263755	Arthritis	Osteoarthrosis, localized, primary, hand
715.15	C0473748	Arthritis	Osteoarthrosis, localized, primary, pelvic region and thigh
715.16	C0263758	Arthritis	Osteoarthrosis, localized, primary, lower leg
715.17	C0263759	Arthritis	Osteoarthrosis, localized, primary, ankle and foot
715.18	C0701814	Arthritis	Osteoarthrosis, localized, primary, other specified sites
715.2	C0473754	Arthritis	Osteoarthrosis, localized, secondary, site unspecified
715.2	C0157937	Arthritis	Osteoarthrosis, localized, secondary, site unspecified
715.21	C0157938	Arthritis	Osteoarthrosis, localized, secondary, shoulder region
715.22	C0157939	Arthritis	Osteoarthrosis, localized, secondary, upper arm
715.23	C0157940	Arthritis	Osteoarthrosis, localized, secondary, forearm
715.24	C0157941	Arthritis	Osteoarthrosis, localized, secondary, hand
715.25	C0157942	Arthritis	Osteoarthrosis, localized, secondary, pelvic region and thigh
715.26	C0157943	Arthritis	Osteoarthrosis, localized, secondary, lower leg
715.27	C0157944	Arthritis	Osteoarthrosis, localized, secondary, ankle and foot
715.28	C0157945	Arthritis	Osteoarthrosis, localized, secondary, other specified sites
715.3	C0157947	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, site unspecified
715.3	C0157946	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, site unspecified
715.31	C0157948	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, shoulder region
715.32	C0157949	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, upper arm
715.33	C0157950	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, forearm
715.34	C0157951	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, hand
715.35	C0157952	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh
715.36	C0157953	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, lower leg
715.37	C0157954	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, ankle and foot
715.38	C0157955	Arthritis	Osteoarthrosis, localized, not specified whether primary or secondary, other specified sites
715.8	C0157957	Arthritis	Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, site unspecified
715.8	C0263774	Arthritis	Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, site unspecified
715.89	C0157958	Arthritis	Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized, multiple sites
715.9	C0029408	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, site unspecified
715.9	C0157959	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, site unspecified
715.91	C0157960	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, shoulder region
715.92	C0157961	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, upper arm
715.93	C0157962	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, forearm
715.94	C0157963	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, hand
715.95	C0157964	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, pelvic region and thigh
715.96	C0157965	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, lower leg
715.97	C0157966	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, ankle and foot
715.98	C0157967	Arthritis	Osteoarthrosis, unspecified whether generalized or localized, other specified sites
720	C0038013	Arthritis	Ankylosing spondylitis
720	C0003089	Arthritis	Ankylosing spondylitis
721	C0158241	Arthritis	Cervical spondylosis without myelopathy
721	C0158240	Arthritis	Cervical spondylosis without myelopathy
721.1	C0158242	Arthritis	Cervical spondylosis with myelopathy
721.2	C0158243	Arthritis	Thoracic spondylosis without myelopathy
721.3	C0158244	Arthritis	Lumbosacral spondylosis without myelopathy
721.9	C0038019	Arthritis	Spondylosis of unspecified site, without mention of myelopathy
721.9	C0263851	Arthritis	Spondylosis of unspecified site, without mention of myelopathy
721.91	C0263853	Arthritis	Spondylosis of unspecified site, with myelopathy
410	C0155627	Ischemic_Heart_Disease	Acute myocardial infarction of anterolateral wall, episode of care unspecified
410	C0155628	Ischemic_Heart_Disease	Acute myocardial infarction of anterolateral wall, episode of care unspecified
410	C0155626	Ischemic_Heart_Disease	Acute myocardial infarction of anterolateral wall, episode of care unspecified
410.01	C0155629	Ischemic_Heart_Disease	Acute myocardial infarction of anterolateral wall, initial episode of care
410.02	C0155630	Ischemic_Heart_Disease	Acute myocardial infarction of anterolateral wall, subsequent episode of care
410.1	C0155632	Ischemic_Heart_Disease	Acute myocardial infarction of other anterior wall, episode of care unspecified
410.1	C0155631	Ischemic_Heart_Disease	Acute myocardial infarction of other anterior wall, episode of care unspecified
410.11	C0155633	Ischemic_Heart_Disease	Acute myocardial infarction of other anterior wall, initial episode of care
410.12	C0155634	Ischemic_Heart_Disease	Acute myocardial infarction of other anterior wall, subsequent episode of care
410.2	C0340308	Ischemic_Heart_Disease	Acute myocardial infarction of inferolateral wall, episode of care unspecified
410.2	C0155636	Ischemic_Heart_Disease	Acute myocardial infarction of inferolateral wall, episode of care unspecified
410.21	C0155637	Ischemic_Heart_Disease	Acute myocardial infarction of inferolateral wall, initial episode of care
410.22	C0155638	Ischemic_Heart_Disease	Acute myocardial infarction of inferolateral wall, subsequent episode of care
410.3	C0155640	Ischemic_Heart_Disease	Acute myocardial infarction of inferoposterior wall, episode of care unspecified
410.3	C0340304	Ischemic_Heart_Disease	Acute myocardial infarction of inferoposterior wall, episode of care unspecified
410.31	C0155641	Ischemic_Heart_Disease	Acute myocardial infarction of inferoposterior wall, initial episode of care
410.32	C0155642	Ischemic_Heart_Disease	Acute myocardial infarction of inferoposterior wall, subsequent episode of care
410.4	C0155643	Ischemic_Heart_Disease	Acute myocardial infarction of other inferior wall, episode of care unspecified
410.4	C0155644	Ischemic_Heart_Disease	Acute myocardial infarction of other inferior wall, episode of care unspecified
410.41	C0155645	Ischemic_Heart_Disease	Acute myocardial infarction of other inferior wall, initial episode of care
410.42	C0155646	Ischemic_Heart_Disease	Acute myocardial infarction of other inferior wall, subsequent episode of care
410.5	C0155647	Ischemic_Heart_Disease	Acute myocardial infarction of other lateral wall, episode of care unspecified
410.5	C0155648	Ischemic_Heart_Disease	Acute myocardial infarction of other lateral wall, episode of care unspecified
410.51	C0155649	Ischemic_Heart_Disease	Acute myocardial infarction of other lateral wall, initial episode of care
410.52	C0155650	Ischemic_Heart_Disease	Acute myocardial infarction of other lateral wall, subsequent episode of care
410.6	C0155652	Ischemic_Heart_Disease	True posterior wall infarction, episode of care unspecified
410.6	C0264706	Ischemic_Heart_Disease	True posterior wall infarction, episode of care unspecified
410.61	C0155653	Ischemic_Heart_Disease	True posterior wall infarction, initial episode of care
410.62	C0155654	Ischemic_Heart_Disease	True posterior wall infarction, subsequent episode of care
410.7	C0155655	Ischemic_Heart_Disease	Subendocardial infarction, episode of care unspecified
410.7	C0494580	Ischemic_Heart_Disease	Subendocardial infarction, episode of care unspecified
410.71	C0155657	Ischemic_Heart_Disease	Subendocardial infarction, initial episode of care
410.72	C0155658	Ischemic_Heart_Disease	Subendocardial infarction, subsequent episode of care
410.8	C0155659	Ischemic_Heart_Disease	Acute myocardial infarction of other specified sites, episode of care unspecified
410.8	C0155660	Ischemic_Heart_Disease	Acute myocardial infarction of other specified sites, episode of care unspecified
410.81	C0155661	Ischemic_Heart_Disease	Acute myocardial infarction of other specified sites, initial episode of care
410.82	C0155662	Ischemic_Heart_Disease	Acute myocardial infarction of other specified sites, subsequent episode of care
410.9	C0155626	Ischemic_Heart_Disease	Acute myocardial infarction of unspecified site, episode of care unspecified
410.9	C0155626	Ischemic_Heart_Disease	Acute myocardial infarction of unspecified site, episode of care unspecified
410.91	C0155664	Ischemic_Heart_Disease	Acute myocardial infarction of unspecified site, initial episode of care
410.92	C0155665	Ischemic_Heart_Disease	Acute myocardial infarction of unspecified site, subsequent episode of care
411	C0340283	Ischemic_Heart_Disease	OTHER ACUTE AND SUBACUTE FORMS OF ISCHEMIC HEART DISEASE
411	C0152107	Ischemic_Heart_Disease	OTHER ACUTE AND SUBACUTE FORMS OF ISCHEMIC HEART DISEASE
411.1	C0002965	Ischemic_Heart_Disease	Intermediate coronary syndrome
411.81	C0949167	Ischemic_Heart_Disease	Acute coronary occlusion without myocardial infarction
411.89	C0340283	Ischemic_Heart_Disease	Other acute and subacute forms of ischemic heart disease, other
412	C0155668	Ischemic_Heart_Disease	Old myocardial infarction
413	C0002962	Ischemic_Heart_Disease	Angina decubitus
413	C0152172	Ischemic_Heart_Disease	Angina decubitus
413.1	C0002963	Ischemic_Heart_Disease	Prinzmetal angina
413.9	C0348588	Ischemic_Heart_Disease	Other and unspecified angina pectoris
414	C0155669	Ischemic_Heart_Disease	Coronary atherosclerosis of unspecified type of vessel, native or graft
414	C0010054	Ischemic_Heart_Disease	Coronary atherosclerosis of unspecified type of vessel, native or graft
414	C0837133	Ischemic_Heart_Disease	Coronary atherosclerosis of unspecified type of vessel, native or graft
414.01	C0837134	Ischemic_Heart_Disease	Coronary atherosclerosis of native coronary artery
414.02	C0837135	Ischemic_Heart_Disease	Coronary atherosclerosis of autologous vein bypass graft
414.03	C0837136	Ischemic_Heart_Disease	Coronary atherosclerosis of nonautologous biological bypass graft
414.04	C0375264	Ischemic_Heart_Disease	Coronary atherosclerosis of artery bypass graft
414.05	C0375265	Ischemic_Heart_Disease	Coronary atherosclerosis of unspecified bypass graft
414.06	C1135190	Ischemic_Heart_Disease	Coronary atherosclerosis of native coronary artery of transplanted heart
414.07	C1456095	Ischemic_Heart_Disease	Coronary atherosclerosis of bypass graft (artery) (vein) of transplanted heart
414.12	C0340648	Ischemic_Heart_Disease	Dissection of coronary artery
414.2	C1955779	Ischemic_Heart_Disease	Chronic total occlusion of coronary artery
414.3	C2349509	Ischemic_Heart_Disease	Coronary atherosclerosis due to lipid rich plaque
414.4	C3161090	Ischemic_Heart_Disease	Coronary atherosclerosis due to calcified coronary lesion
414.8	C0155670	Ischemic_Heart_Disease	Other specified forms of chronic ischemic heart disease
414.9	C0264694	Ischemic_Heart_Disease	Chronic ischemic heart disease, unspecified
